occupancy,room_type,bedcount,month,price
0.67,Suite,2,July,14578.2
0.76,Suite,2,July,15069.6
0.5,Suite,2,July,13650
0.49,Suite,2,July,13595.4
0.34,Suite,2,July,12776.4
0.38,Suite,2,July,12994.8
0.54,Suite,2,July,13868.4
0.3,Suite,2,July,12558
0.63,Suite,2,July,14359.8
0.16,Suite,2,July,11793.6
0.43,Suite,2,July,13267.8
0.51,Suite,2,July,13704.6
0.25,Suite,2,July,12285
0.96,Suite,2,July,16161.6
0.53,Suite,2,July,13813.8
0.31,Suite,2,July,12612.6
0.55,Suite,2,July,13923
0.57,Suite,2,July,14032.2
0.21,Suite,2,July,12066.6
0.85,Suite,2,July,15561
0.21,Suite,2,July,12066.6
0.18,Suite,2,July,11902.8
0.05,Suite,2,July,11193
0.66,Suite,2,July,14523.6
0.76,Suite,2,July,15069.6
0.7,Suite,2,July,14742
0.71,Suite,2,July,14796.6
0.45,Suite,2,July,13377
0.23,Suite,2,July,12175.8
0.08,Suite,2,July,11356.8
0.91,Suite,2,July,15888.6
0.74,Suite,2,July,14960.4
0.52,Suite,2,July,13759.2
0.09,Suite,2,July,11411.4
0.63,Suite,2,July,14359.8
0.57,Suite,2,July,14032.2
0.66,Suite,2,July,14523.6
0.63,Suite,2,July,14359.8
0.78,Suite,2,July,15178.8
0.29,Suite,2,July,12503.4
0.04,Suite,2,July,11138.4
0.42,Suite,2,July,13213.2
0.2,Suite,2,July,12012
0.52,Suite,2,July,13759.2
0.51,Suite,3,July,15988.7
0.18,Suite,3,July,13886.6
0.11,Suite,3,July,13440.7
0.5,Suite,3,July,15925
0.76,Suite,3,July,17581.2
0.13,Suite,3,July,13568.1
0.54,Suite,3,July,16179.8
0.69,Suite,3,July,17135.3
0.68,Suite,3,July,17071.6
0.45,Suite,3,July,15606.5
0.51,Suite,3,July,15988.7
0.31,Suite,3,July,14714.7
0.42,Suite,3,July,15415.4
0.26,Suite,3,July,14396.2
0.84,Suite,3,July,18090.8
0.92,Suite,3,July,18600.4
0.32,Suite,3,July,14778.4
0.3,Suite,3,July,14651
0,Suite,3,July,12740
0.22,Suite,3,July,14141.4
0.05,Suite,3,July,13058.5
0.67,Suite,3,July,17007.9
0.47,Suite,3,July,15733.9
0.02,Suite,3,July,12867.4
0.36,Suite,3,July,15033.2
0.82,Suite,3,July,17963.4
0.27,Suite,3,July,14459.9
0.37,Suite,3,July,15096.9
0.83,Suite,3,July,18027.1
0.38,Suite,3,July,15160.6
0.78,Suite,3,July,17708.6
0.29,Suite,3,July,14587.3
0.58,Suite,3,July,16434.6
0.32,Suite,3,July,14778.4
0.48,Suite,3,July,15797.6
0.29,Suite,3,July,14587.3
0.58,Suite,3,July,16434.6
0.13,Suite,3,July,13568.1
0.62,Suite,3,July,16689.4
0.06,Suite,3,July,13122.2
0.04,Suite,3,July,12994.8
0.07,Suite,3,July,13185.9
0.68,Suite,3,July,17071.6
0.31,Suite,3,July,14714.7
0.59,Suite,3,July,16498.3
0.73,Suite,3,July,17390.1
0.41,Suite,3,July,15351.7
0.71,Suite,3,July,17262.7
0.08,Suite,3,July,13249.6
0.67,Suite,3,July,17007.9
0.49,Suite,1,August,10458
0.22,Suite,1,August,9324
0.48,Suite,1,August,10416
0.84,Suite,1,August,11928
0.2,Suite,1,August,9240
0.95,Suite,1,August,12390
0.38,Suite,1,August,9996
0.1,Suite,1,August,8820
0.26,Suite,1,August,9492
0.16,Suite,1,August,9072
0.27,Suite,1,August,9534
0.05,Suite,1,August,8610
0.7,Suite,1,August,11340
0.42,Suite,1,August,10164
0.98,Suite,1,August,12516
0.07,Suite,1,August,8694
0.69,Suite,1,August,11298
0.14,Suite,1,August,8988
0.08,Suite,1,August,8736
0.11,Suite,1,August,8862
0.29,Suite,1,August,9618
0.35,Suite,1,August,9870
0.88,Suite,1,August,12096
0.25,Suite,1,August,9450
0.72,Suite,1,August,11424
0.76,Suite,1,August,11592
0.04,Suite,1,August,8568
0.98,Suite,1,August,12516
0.88,Suite,1,August,12096
0.72,Suite,1,August,11424
0.69,Suite,1,August,11298
0.62,Suite,1,August,11004
0.27,Suite,1,August,9534
0.77,Suite,1,August,11634
0.64,Suite,1,August,11088
0.89,Suite,1,August,12138
0.86,Suite,1,August,12012
0.91,Suite,1,August,12222
0.6,Suite,1,August,10920
0.41,Suite,1,August,10122
0.67,Suite,1,August,11214
0.21,Suite,1,August,9282
0.59,Suite,1,August,10878
0.51,Suite,1,August,10542
0.14,Suite,1,August,8988
0.84,Suite,1,August,11928
0.53,Suite,1,August,10626
0.69,Suite,1,August,11298
0.44,Suite,1,August,10248
0.61,Suite,1,August,10962
0.89,Suite,2,August,14565.6
0.13,Suite,2,August,10735.2
0.85,Suite,2,August,14364
0.28,Suite,2,August,11491.2
0.92,Suite,2,August,14716.8
0.12,Suite,2,August,10684.8
0.21,Suite,2,August,11138.4
0.06,Suite,2,August,10382.4
0.71,Suite,2,August,13658.4
0.83,Suite,2,August,14263.2
0.6,Suite,2,August,13104
1,Suite,2,August,15120
0.17,Suite,2,August,10936.8
0.35,Suite,2,August,11844
0.59,Suite,2,August,13053.6
0.86,Suite,2,August,14414.4
0.34,Suite,2,August,11793.6
0.46,Suite,2,August,12398.4
0.46,Suite,2,August,12398.4
0.83,Suite,2,August,14263.2
0.87,Suite,2,August,14464.8
0.84,Suite,2,August,14313.6
0.82,Suite,2,August,14212.8
0.31,Suite,2,August,11642.4
0.18,Suite,2,August,10987.2
0.29,Suite,2,August,11541.6
0.58,Suite,2,August,13003.2
0.75,Suite,2,August,13860
0.03,Suite,2,August,10231.2
0.5,Suite,2,August,12600
0.78,Suite,2,August,14011.2
0.15,Suite,2,August,10836
0.08,Suite,2,August,10483.2
0.98,Suite,2,August,15019.2
0.9,Suite,2,August,14616
0.77,Suite,2,August,13960.8
0.35,Suite,2,August,11844
0.95,Suite,2,August,14868
0.49,Suite,2,August,12549.6
0.58,Suite,2,August,13003.2
0.84,Suite,2,August,14313.6
0.27,Suite,2,August,11440.8
0.27,Suite,2,August,11440.8
0.96,Suite,2,August,14918.4
0.57,Suite,2,August,12952.8
0.3,Suite,2,August,11592
0.91,Suite,2,August,14666.4
0.13,Suite,2,August,10735.2
0.23,Suite,2,August,11239.2
0.99,Suite,2,August,15069.6
0.65,Suite,3,August,15582
0.44,Suite,3,August,14347.2
0.16,Suite,3,August,12700.8
0.4,Suite,3,August,14112
0.87,Suite,3,August,16875.6
0.65,Suite,3,August,15582
0.52,Suite,3,August,14817.6
0.82,Suite,3,August,16581.6
0.77,Suite,3,August,16287.6
0.84,Suite,3,August,16699.2
0.17,Suite,3,August,12759.6
0.12,Suite,3,August,12465.6
0.76,Suite,3,August,16228.8
0.84,Suite,3,August,16699.2
0.79,Suite,3,August,16405.2
0.71,Suite,3,August,15934.8
0.43,Suite,3,August,14288.4
0.71,Suite,3,August,15934.8
0.02,Suite,3,August,11877.6
0.96,Suite,3,August,17404.8
0.1,Suite,3,August,12348
0.67,Suite,3,August,15699.6
0.9,Suite,3,August,17052
0.83,Suite,3,August,16640.4
0.24,Suite,3,August,13171.2
0.15,Suite,3,August,12642
0.97,Suite,3,August,17463.6
0.96,Suite,3,August,17404.8
0.41,Suite,3,August,14170.8
0.38,Suite,3,August,13994.4
0.38,Suite,3,August,13994.4
0.38,Suite,3,August,13994.4
0.81,Suite,3,August,16522.8
0.9,Suite,3,August,17052
0.53,Suite,3,August,14876.4
0.55,Suite,3,August,14994
0.61,Suite,3,August,15346.8
1,Suite,3,August,17640
0.18,Suite,3,August,12818.4
0.27,Suite,3,August,13347.6
0.41,Suite,3,August,14170.8
0.05,Suite,3,August,12054
0.26,Suite,3,August,13288.8
0.68,Suite,3,August,15758.4
0.24,Suite,3,August,13171.2
0.06,Suite,3,August,12112.8
0.05,Suite,3,August,12054
0.41,Suite,3,August,14170.8
0.89,Suite,3,August,16993.2
0.04,Suite,3,August,11995.2
0.29,Suite,1,September,8015
0.1,Suite,1,September,7350
0.16,Suite,1,September,7560
0.88,Suite,1,September,10080
0.88,Suite,1,September,10080
0.99,Suite,1,September,10465
0.14,Suite,1,September,7490
0.72,Suite,1,September,9520
0.62,Suite,1,September,9170
0.21,Suite,1,September,7735
0.19,Suite,1,September,7665
0.06,Suite,1,September,7210
0.78,Suite,1,September,9730
0.22,Suite,1,September,7770
0.67,Suite,1,September,9345
0.8,Suite,1,September,9800
0.93,Suite,1,September,10255
0.43,Suite,1,September,8505
0.73,Suite,1,September,9555
0.75,Suite,1,September,9625
0.18,Suite,1,September,7630
0.39,Suite,1,September,8365
0.24,Suite,1,September,7840
0.18,Suite,1,September,7630
0.72,Suite,1,September,9520
0.37,Suite,1,September,8295
0.7,Suite,1,September,9450
0.35,Suite,1,September,8225
0.02,Suite,1,September,7070
0.39,Suite,1,September,8365
0.21,Suite,1,September,7735
0.29,Suite,1,September,8015
0.5,Suite,1,September,8750
0.14,Suite,1,September,7490
0.18,Suite,1,September,7630
0.39,Suite,1,September,8365
0.69,Suite,1,September,9415
0.65,Suite,1,September,9275
0.68,Suite,1,September,9380
0.27,Suite,1,September,7945
0.25,Suite,1,September,7875
0.75,Suite,1,September,9625
0.76,Suite,1,September,9660
0.69,Suite,1,September,9415
0.94,Suite,1,September,10290
0.5,Suite,1,September,8750
0.36,Suite,1,September,8260
0.5,Suite,1,September,8750
0.44,Suite,1,September,8540
0.01,Suite,1,September,7035
0.03,Suite,2,September,8526
0.66,Suite,2,September,11172
0.94,Suite,2,September,12348
0.6,Suite,2,September,10920
0.36,Suite,2,September,9912
0.31,Suite,2,September,9702
0.39,Suite,2,September,10038
0.61,Suite,2,September,10962
0.98,Suite,2,September,12516
0.33,Suite,2,September,9786
0.7,Suite,2,September,11340
0.22,Suite,2,September,9324
0.76,Suite,2,September,11592
0.63,Suite,2,September,11046
0.47,Suite,2,September,10374
0.68,Suite,2,September,11256
0.84,Suite,2,September,11928
0.24,Suite,2,September,9408
0.92,Suite,2,September,12264
0.35,Suite,2,September,9870
0.18,Suite,2,September,9156
0.22,Suite,2,September,9324
0.75,Suite,2,September,11550
0.68,Suite,2,September,11256
0.8,Suite,2,September,11760
0.99,Suite,2,September,12558
0.67,Suite,2,September,11214
0.06,Suite,2,September,8652
0.34,Suite,2,September,9828
0.39,Suite,2,September,10038
0.36,Suite,2,September,9912
0.75,Suite,2,September,11550
0.76,Suite,2,September,11592
0.59,Suite,2,September,10878
0.97,Suite,2,September,12474
0.57,Suite,2,September,10794
0.85,Suite,2,September,11970
0.05,Suite,2,September,8610
0.88,Suite,2,September,12096
0.6,Suite,2,September,10920
0.36,Suite,2,September,9912
0.47,Suite,2,September,10374
0.68,Suite,2,September,11256
0.42,Suite,2,September,10164
0.99,Suite,2,September,12558
0.74,Suite,2,September,11508
0.66,Suite,2,September,11172
0.38,Suite,2,September,9996
0.72,Suite,2,September,11424
0.47,Suite,2,September,10374
0.22,Suite,3,September,10878
0.2,Suite,3,September,10780
0.57,Suite,3,September,12593
0.45,Suite,3,September,12005
0.41,Suite,3,September,11809
0.93,Suite,3,September,14357
0.82,Suite,3,September,13818
0.21,Suite,3,September,10829
0.2,Suite,3,September,10780
0.15,Suite,3,September,10535
0.99,Suite,3,September,14651
0.53,Suite,3,September,12397
0.88,Suite,3,September,14112
0.86,Suite,3,September,14014
0.86,Suite,3,September,14014
0.31,Suite,3,September,11319
0.53,Suite,3,September,12397
0.85,Suite,3,September,13965
0.39,Suite,3,September,11711
0.13,Suite,3,September,10437
0.66,Suite,3,September,13034
0.56,Suite,3,September,12544
0.13,Suite,3,September,10437
0.19,Suite,3,September,10731
0.36,Suite,3,September,11564
0.92,Suite,3,September,14308
0.1,Suite,3,September,10290
0.77,Suite,3,September,13573
0.89,Suite,3,September,14161
0.24,Suite,3,September,10976
0.76,Suite,3,September,13524
0.86,Suite,3,September,14014
0.88,Suite,3,September,14112
0.35,Suite,3,September,11515
0.33,Suite,3,September,11417
0.99,Suite,3,September,14651
0.29,Suite,3,September,11221
0.78,Suite,3,September,13622
0.03,Suite,3,September,9947
0.76,Suite,3,September,13524
0.99,Suite,3,September,14651
0.82,Suite,3,September,13818
0.25,Suite,3,September,11025
0.04,Suite,3,September,9996
0.52,Suite,3,September,12348
0.71,Suite,3,September,13279
0.66,Suite,3,September,13034
0.25,Suite,3,September,11025
0.64,Suite,3,September,12936
0.02,Suite,3,September,9898
0.05,Suite,1,October,7892.5
0.31,Suite,1,October,8893.5
0.19,Suite,1,October,8431.5
0.67,Suite,1,October,10279.5
0.28,Suite,1,October,8778
0.04,Suite,1,October,7854
0.67,Suite,1,October,10279.5
0.22,Suite,1,October,8547
0.11,Suite,1,October,8123.5
0.6,Suite,1,October,10010
0.18,Suite,1,October,8393
0.21,Suite,1,October,8508.5
0.93,Suite,1,October,11280.5
0.18,Suite,1,October,8393
0.38,Suite,1,October,9163
0.38,Suite,1,October,9163
0.97,Suite,1,October,11434.5
0.63,Suite,1,October,10125.5
0.19,Suite,1,October,8431.5
0.8,Suite,1,October,10780
0.73,Suite,1,October,10510.5
0.76,Suite,1,October,10626
0.68,Suite,1,October,10318
0.09,Suite,1,October,8046.5
0.83,Suite,1,October,10895.5
0.51,Suite,1,October,9663.5
0.11,Suite,1,October,8123.5
0.14,Suite,1,October,8239
0.51,Suite,1,October,9663.5
0.39,Suite,1,October,9201.5
0.65,Suite,1,October,10202.5
0.03,Suite,1,October,7815.5
0.62,Suite,1,October,10087
0.47,Suite,1,October,9509.5
0.69,Suite,1,October,10356.5
0.38,Suite,1,October,9163
0.71,Suite,1,October,10433.5
0.16,Suite,1,October,8316
0.4,Suite,1,October,9240
0.67,Suite,1,October,10279.5
0.59,Suite,1,October,9971.5
0.17,Suite,1,October,8354.5
0.8,Suite,1,October,10780
0.57,Suite,1,October,9894.5
0.58,Suite,1,October,9933
0.72,Suite,1,October,10472
0.64,Suite,1,October,10164
0.38,Suite,1,October,9163
0.33,Suite,1,October,8970.5
0.94,Suite,1,October,11319
0.48,Suite,2,October,11457.6
0.02,Suite,2,October,9332.4
0.41,Suite,2,October,11134.2
0.85,Suite,2,October,13167
0.73,Suite,2,October,12612.6
0.13,Suite,2,October,9840.6
0.56,Suite,2,October,11827.2
0.48,Suite,2,October,11457.6
0.13,Suite,2,October,9840.6
0.98,Suite,2,October,13767.6
0.94,Suite,2,October,13582.8
0.2,Suite,2,October,10164
0.09,Suite,2,October,9655.8
0.65,Suite,2,October,12243
0.86,Suite,2,October,13213.2
0.65,Suite,2,October,12243
0.65,Suite,2,October,12243
0.83,Suite,2,October,13074.6
0.63,Suite,2,October,12150.6
0.05,Suite,2,October,9471
0.75,Suite,2,October,12705
0.5,Suite,2,October,11550
0.82,Suite,2,October,13028.4
0.41,Suite,2,October,11134.2
0.57,Suite,2,October,11873.4
0.02,Suite,2,October,9332.4
0.08,Suite,2,October,9609.6
0.01,Suite,2,October,9286.2
0.11,Suite,2,October,9748.2
0.55,Suite,2,October,11781
0.51,Suite,2,October,11596.2
0.54,Suite,2,October,11734.8
0.13,Suite,2,October,9840.6
0.64,Suite,2,October,12196.8
0.89,Suite,2,October,13351.8
0.38,Suite,2,October,10995.6
0.3,Suite,2,October,10626
0.25,Suite,2,October,10395
0.07,Suite,2,October,9563.4
0.33,Suite,2,October,10764.6
0.95,Suite,2,October,13629
0.31,Suite,2,October,10672.2
0.59,Suite,2,October,11965.8
0.65,Suite,2,October,12243
0.18,Suite,2,October,10071.6
0.29,Suite,2,October,10579.8
0.89,Suite,2,October,13351.8
0.37,Suite,2,October,10949.4
0.82,Suite,2,October,13028.4
0.87,Suite,2,October,13259.4
0.3,Suite,3,October,12397
0.06,Suite,3,October,11103.4
0.84,Suite,3,October,15307.6
0.67,Suite,3,October,14391.3
0.9,Suite,3,October,15631
0.9,Suite,3,October,15631
0.02,Suite,3,October,10887.8
0.25,Suite,3,October,12127.5
0.19,Suite,3,October,11804.1
0.11,Suite,3,October,11372.9
0.71,Suite,3,October,14606.9
0.38,Suite,3,October,12828.2
0.47,Suite,3,October,13313.3
0.08,Suite,3,October,11211.2
0.23,Suite,3,October,12019.7
0.77,Suite,3,October,14930.3
0.43,Suite,3,October,13097.7
0.02,Suite,3,October,10887.8
0.57,Suite,3,October,13852.3
0.39,Suite,3,October,12882.1
0.78,Suite,3,October,14984.2
0.4,Suite,3,October,12936
0.09,Suite,3,October,11265.1
0.92,Suite,3,October,15738.8
0.08,Suite,3,October,11211.2
0.32,Suite,3,October,12504.8
0.55,Suite,3,October,13744.5
0.28,Suite,3,October,12289.2
0.48,Suite,3,October,13367.2
0.78,Suite,3,October,14984.2
0.3,Suite,3,October,12397
0.86,Suite,3,October,15415.4
0.39,Suite,3,October,12882.1
0.85,Suite,3,October,15361.5
0.5,Suite,3,October,13475
0.41,Suite,3,October,12989.9
0.39,Suite,3,October,12882.1
0.89,Suite,3,October,15577.1
0.91,Suite,3,October,15684.9
0.69,Suite,3,October,14499.1
0.38,Suite,3,October,12828.2
0.18,Suite,3,October,11750.2
0.05,Suite,3,October,11049.5
0.81,Suite,3,October,15145.9
0.29,Suite,3,October,12343.1
0.61,Suite,3,October,14067.9
0.62,Suite,3,October,14121.8
0.72,Suite,3,October,14660.8
0.87,Suite,3,October,15469.3
0.85,Suite,3,October,15361.5
0.07,Suite,1,November,8694
0.32,Suite,1,November,9744
0.61,Suite,1,November,10962
0.64,Suite,1,November,11088
0.42,Suite,1,November,10164
0.89,Suite,1,November,12138
0.87,Suite,1,November,12054
0.92,Suite,1,November,12264
0.19,Suite,1,November,9198
0.63,Suite,1,November,11046
0.15,Suite,1,November,9030
0.28,Suite,1,November,9576
0.79,Suite,1,November,11718
0.52,Suite,1,November,10584
0.97,Suite,1,November,12474
0.43,Suite,1,November,10206
0.9,Suite,1,November,12180
0.71,Suite,1,November,11382
0.5,Suite,1,November,10500
0.01,Suite,1,November,8442
0.21,Suite,1,November,9282
0.1,Suite,1,November,8820
0.75,Suite,1,November,11550
0.42,Suite,1,November,10164
0.83,Suite,1,November,11886
0.69,Suite,1,November,11298
0.39,Suite,1,November,10038
0.86,Suite,1,November,12012
0.25,Suite,1,November,9450
0.38,Suite,1,November,9996
0.03,Suite,1,November,8526
0.24,Suite,1,November,9408
0.07,Suite,1,November,8694
0.16,Suite,1,November,9072
0.42,Suite,1,November,10164
0.23,Suite,1,November,9366
0.09,Suite,1,November,8778
0.56,Suite,1,November,10752
0.56,Suite,1,November,10752
0.14,Suite,1,November,8988
0.37,Suite,1,November,9954
0.06,Suite,1,November,8652
0.09,Suite,1,November,8778
0.67,Suite,1,November,11214
0.33,Suite,1,November,9786
0.26,Suite,1,November,9492
0.24,Suite,1,November,9408
0.57,Suite,1,November,10794
0.53,Suite,1,November,10626
0.6,Suite,1,November,10920
0.6,Suite,2,November,13104
0.95,Suite,2,November,14868
0.43,Suite,2,November,12247.2
0.12,Suite,2,November,10684.8
0.3,Suite,2,November,11592
0.7,Suite,2,November,13608
0.31,Suite,2,November,11642.4
0.74,Suite,2,November,13809.6
0.58,Suite,2,November,13003.2
0.87,Suite,2,November,14464.8
0.77,Suite,2,November,13960.8
0.39,Suite,2,November,12045.6
0.62,Suite,2,November,13204.8
0.56,Suite,2,November,12902.4
0.23,Suite,2,November,11239.2
0.75,Suite,2,November,13860
0.69,Suite,2,November,13557.6
0.06,Suite,2,November,10382.4
0.62,Suite,2,November,13204.8
0.66,Suite,2,November,13406.4
0.98,Suite,2,November,15019.2
0.37,Suite,2,November,11944.8
0.57,Suite,2,November,12952.8
0.66,Suite,2,November,13406.4
0.31,Suite,2,November,11642.4
0.89,Suite,2,November,14565.6
0.91,Suite,2,November,14666.4
0.3,Suite,2,November,11592
0.73,Suite,2,November,13759.2
0.89,Suite,2,November,14565.6
0.13,Suite,2,November,10735.2
0.08,Suite,2,November,10483.2
0.91,Suite,2,November,14666.4
0.73,Suite,2,November,13759.2
0.72,Suite,2,November,13708.8
0.05,Suite,2,November,10332
1,Suite,2,November,15120
0.18,Suite,2,November,10987.2
0.57,Suite,2,November,12952.8
0.81,Suite,2,November,14162.4
0.75,Suite,2,November,13860
0.3,Suite,2,November,11592
0.47,Suite,2,November,12448.8
0.1,Suite,2,November,10584
0.3,Suite,2,November,11592
0.62,Suite,2,November,13204.8
0.81,Suite,2,November,14162.4
0.07,Suite,2,November,10432.8
0.75,Suite,2,November,13860
0.15,Suite,2,November,10836
0.28,Suite,3,November,13406.4
0.82,Suite,3,November,16581.6
0.74,Suite,3,November,16111.2
0.99,Suite,3,November,17581.2
0.16,Suite,3,November,12700.8
0.09,Suite,3,November,12289.2
0.04,Suite,3,November,11995.2
0.67,Suite,3,November,15699.6
0.2,Suite,3,November,12936
0.68,Suite,3,November,15758.4
0.2,Suite,3,November,12936
0.79,Suite,3,November,16405.2
0.8,Suite,3,November,16464
0.66,Suite,3,November,15640.8
0.8,Suite,3,November,16464
0.38,Suite,3,November,13994.4
0.79,Suite,3,November,16405.2
0.62,Suite,3,November,15405.6
0.81,Suite,3,November,16522.8
0.92,Suite,3,November,17169.6
0.65,Suite,3,November,15582
0.11,Suite,3,November,12406.8
0.24,Suite,3,November,13171.2
0.09,Suite,3,November,12289.2
0.94,Suite,3,November,17287.2
0.26,Suite,3,November,13288.8
0.39,Suite,3,November,14053.2
0.93,Suite,3,November,17228.4
0.22,Suite,3,November,13053.6
0.07,Suite,3,November,12171.6
0.27,Suite,3,November,13347.6
0.85,Suite,3,November,16758
0.86,Suite,3,November,16816.8
0.02,Suite,3,November,11877.6
0.06,Suite,3,November,12112.8
0.11,Suite,3,November,12406.8
0.46,Suite,3,November,14464.8
0.85,Suite,3,November,16758
0.14,Suite,3,November,12583.2
0.61,Suite,3,November,15346.8
0.1,Suite,3,November,12348
0.76,Suite,3,November,16228.8
0.98,Suite,3,November,17522.4
0.39,Suite,3,November,14053.2
0.22,Suite,3,November,13053.6
0.26,Suite,3,November,13288.8
0.73,Suite,3,November,16052.4
0.16,Suite,3,November,12700.8
0.07,Suite,3,November,12171.6
0.77,Suite,3,November,16287.6
0.77,Suite,1,December,17451
0.4,Suite,1,December,15120
1,Suite,1,December,18900
0.79,Suite,1,December,17577
0.51,Suite,1,December,15813
0.53,Suite,1,December,15939
0.89,Suite,1,December,18207
0.04,Suite,1,December,12852
0.18,Suite,1,December,13734
0.2,Suite,1,December,13860
0.28,Suite,1,December,14364
0.96,Suite,1,December,18648
0.26,Suite,1,December,14238
0.15,Suite,1,December,13545
0.07,Suite,1,December,13041
0.66,Suite,1,December,16758
0.99,Suite,1,December,18837
0.78,Suite,1,December,17514
0.07,Suite,1,December,13041
0.3,Suite,1,December,14490
0.13,Suite,1,December,13419
0.07,Suite,1,December,13041
0.52,Suite,1,December,15876
0.61,Suite,1,December,16443
0.54,Suite,1,December,16002
0.62,Suite,1,December,16506
0.12,Suite,1,December,13356
0.18,Suite,1,December,13734
0.27,Suite,1,December,14301
0.7,Suite,1,December,17010
0.59,Suite,1,December,16317
0.46,Suite,1,December,15498
0.32,Suite,1,December,14616
0.56,Suite,1,December,16128
0.01,Suite,1,December,12663
0.71,Suite,1,December,17073
0.24,Suite,1,December,14112
0.99,Suite,1,December,18837
0.17,Suite,1,December,13671
0.41,Suite,1,December,15183
0.93,Suite,1,December,18459
0.61,Suite,1,December,16443
0.82,Suite,1,December,17766
0.26,Suite,1,December,14238
0.2,Suite,1,December,13860
0.63,Suite,1,December,16569
0.24,Suite,1,December,14112
0.89,Suite,1,December,18207
0.75,Suite,1,December,17325
0.92,Suite,1,December,18396
0.24,Suite,2,December,16934.4
0.45,Suite,2,December,18522
0.64,Suite,2,December,19958.4
0.83,Suite,2,December,21394.8
0.93,Suite,2,December,22150.8
0.96,Suite,2,December,22377.6
0.36,Suite,2,December,17841.6
0.06,Suite,2,December,15573.6
0.67,Suite,2,December,20185.2
0.72,Suite,2,December,20563.2
0.09,Suite,2,December,15800.4
0.3,Suite,2,December,17388
0.17,Suite,2,December,16405.2
0.38,Suite,2,December,17992.8
0.78,Suite,2,December,21016.8
0.48,Suite,2,December,18748.8
0.45,Suite,2,December,18522
0.45,Suite,2,December,18522
0.61,Suite,2,December,19731.6
0.74,Suite,2,December,20714.4
0.67,Suite,2,December,20185.2
0.21,Suite,2,December,16707.6
0.58,Suite,2,December,19504.8
0.95,Suite,2,December,22302
0.88,Suite,2,December,21772.8
0.76,Suite,2,December,20865.6
0.68,Suite,2,December,20260.8
0.48,Suite,2,December,18748.8
0.64,Suite,2,December,19958.4
0.72,Suite,2,December,20563.2
0.6,Suite,2,December,19656
0.8,Suite,2,December,21168
0.61,Suite,2,December,19731.6
0.96,Suite,2,December,22377.6
0.55,Suite,2,December,19278
0.39,Suite,2,December,18068.4
0.96,Suite,2,December,22377.6
0.26,Suite,2,December,17085.6
0.93,Suite,2,December,22150.8
0.99,Suite,2,December,22604.4
0.92,Suite,2,December,22075.2
0.5,Suite,2,December,18900
0.34,Suite,2,December,17690.4
0.97,Suite,2,December,22453.2
0.38,Suite,2,December,17992.8
0.76,Suite,2,December,20865.6
0.39,Suite,2,December,18068.4
0.47,Suite,2,December,18673.2
0.04,Suite,2,December,15422.4
0.57,Suite,2,December,19429.2
0.71,Suite,3,December,23902.2
0.02,Suite,3,December,17816.4
0.43,Suite,3,December,21432.6
0.51,Suite,3,December,22138.2
0.58,Suite,3,December,22755.6
0.2,Suite,3,December,19404
0.66,Suite,3,December,23461.2
0.82,Suite,3,December,24872.4
0.37,Suite,3,December,20903.4
0.28,Suite,3,December,20109.6
0.81,Suite,3,December,24784.2
0.91,Suite,3,December,25666.2
